customer_id,application_id,application_hour,application_day_of_week,account_open_year,preferred_contact,referral_code,account_status_code,random_noise_1,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,employment_length_missing,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index,loan_type,loan_amount,loan_term,interest_rate,loan_purpose,loan_to_value_ratio,origination_channel,loan_officer_id,marketing_campaign,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow,revolving_balance_missing,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index,previous_zip_code
101244,604913,17,0,2018,Phone,REF0000,ACT-1,0.640858,6,1,0,1,51,46100,13.2,full_time,graduate,Married,1,0,780,8,16.8,201.60000000000002,95300.0,0.0,5,5,0,0,0.449,credit_card,8200,0,16.71,Revolving Credit,0.0,Online,1088,Q,3842.0,799.2,246.0,0.272,0.272,0.064,0.298,28399.4,66900.6,1045.2,12542.4,0.178,36599.4,2796.47,0,AZ,4.8,58000,1290,113,97,385
101245,574474,18,1,2022,Email,REF0000,ACT-1,-1.039426,11,2,0,1,36,29900,2.8,full_time,graduate,Married,0,0,674,12,10.7,128.39999999999998,40700.0,0.0,2,2,0,0,0.329,personal,39400,60,14.33,Other,0.0,Branch,1045,C,2491.67,587.73,923.52,0.607,0.607,0.371,0.396,16117.2,24582.8,1511.25,18135.0,1.318,55517.2,980.417,0,CA,5.4,75000,1630,163,119,389
101246,549982,18,2,2018,Mail,REF0000,ACT-1,1.142393,5,2,1,0,30,36200,6.6,full_time,high_school,Married,1,0,682,5,5.3,63.599999999999994,38100.0,0.0,0,0,0,0,0.24,personal,12100,48,12.08,Medical,0.0,Branch,1077,L,3016.67,1154.92,319.11,0.489,0.489,0.106,0.807,30746.7,7353.3,1474.03,17688.36,0.334,42846.7,1542.64,0,MD,4.7,84000,2040,125,111,882
101247,631076,1,1,2015,Mail,REF2840,ACT-1,-0.10249,6,0,0,1,34,22000,4.5,full_time,bachelor,Married,2,0,683,14,6.6,79.19999999999999,51600.0,0.0,0,0,0,0,0.291,personal,17200,60,13.03,Major Purchase,0.0,Broker,1094,J,1833.33,443.75,391.62,0.456,0.456,0.214,0.387,19969.2,31630.8,835.37,10024.44,0.782,37169.2,997.96,0,MA,4.1,81000,1760,142,123,308
101248,627822,12,5,2018,Email,REF0000,ACT-1,0.125328,7,1,0,0,52,49200,6.7,full_time,bachelor,Married,2,0,761,15,10.3,123.60000000000001,159800.0,0.0,1,1,1,0,0.331,personal,20400,24,12.29,Debt Consolidation,0.0,Direct Mail,1067,I,4100.0,1191.83,963.06,0.526,0.526,0.235,0.38,60724.0,99076.0,2154.89,25858.68,0.415,81124.0,1945.11,0,IL,5.3,65000,1500,99,86,970
101249,564407,6,3,2023,Email,REF0000,ACT-2,-0.107474,4,4,1,1,35,70500,12.3,full_time,bachelor,Married,2,0,691,8,17.0,204.0,44700.0,0.0,0,0,0,0,0.348,mortgage,315900,360,7.23,Home Purchase,0.913,Online,1048,L,5875.0,1825.0,2150.71,0.677,0.677,0.366,0.383,17120.1,27579.9,3975.71,47708.52,4.481,333020.1,1899.29,0,CA,5.5,75000,1820,158,122,643
101250,579824,12,2,2014,Email,REF0000,ACT-1,0.502097,5,2,1,1,34,68900,6.8,full_time,bachelor,Married,1,0,694,8,12.1,145.2,95400.0,0.0,1,1,1,0,0.228,mortgage,260800,360,5.83,Home Purchase,0.803,Online,1076,T,5741.67,964.15,1535.24,0.435,0.435,0.267,0.314,29955.6,65444.4,2499.39,29992.68,3.785,290755.6,3242.28,0,MI,5.6,57000,1400,93,88,970
101251,563951,11,1,2016,Mail,REF0000,ACT-1,-0.401778,12,0,1,1,44,104200,1.8,full_time,graduate,Married,3,0,821,3,12.4,148.8,119100.0,0.0,2,2,0,0,0.204,personal,21600,36,9.97,Major Purchase,0.0,Online,1048,F,8683.33,931.56,696.67,0.188,0.188,0.08,0.541,64433.1,54666.9,1628.23,19538.76,0.207,86033.1,7055.1,0,CA,5.7,75000,1770,158,123,871
101252,563527,8,5,2022,Email,REF0000,ACT-1,-0.832069,6,2,0,0,26,30900,6.3,full_time,high_school,Single,1,0,639,6,6.3,75.6,33400.0,0.0,3,3,0,0,0.159,credit_card,10400,0,19.73,Revolving Credit,0.0,Broker,1040,X,2575.0,573.48,312.0,0.344,0.344,0.121,0.581,19405.4,13994.6,885.48,10625.76,0.337,29805.4,1689.52,0,OH,4.6,56000,1340,98,89,304
101253,605457,18,3,2017,Email,REF0000,ACT-1,-1.259962,5,0,0,0,32,48400,1.5,full_time,bachelor,Married,1,0,705,5,6.3,75.6,103800.0,0.0,1,1,0,0,0.16,personal,20600,24,11.73,Medical,0.0,Online,997,S,4033.33,1529.38,967.12,0.619,0.619,0.24,0.319,33112.2,70687.8,2496.5,29958.0,0.426,53712.2,1536.83,0,GA,4.2,58000,1650,100,90,459
101254,549851,4,6,2022,Phone,REF0000,ACT-1,0.238756,10,2,1,0,49,20000,2.4,self_employed,bachelor,Married,1,0,687,18,14.6,175.2,25200.0,0.0,2,2,0,0,0.514,mortgage,117000,360,8.34,Refinance,0.781,Branch,1078,Z,1667.0,143.52,886.4,0.618,0.618,0.532,0.626,15775.2,9424.8,1029.92,12359.04,5.85,132775.2,636.75,0,MD,4.5,84000,1860,134,110,946
101255,632549,3,0,2018,Mail,REF0000,ACT-1,0.857983,10,0,1,1,41,55900,7.0,contract,graduate,Divorced,2,0,763,7,6.9,82.80000000000001,58000.0,0.0,2,2,0,0,0.321,credit_card,3700,0,16.9,Revolving Credit,0.0,Direct Mail,1043,U,4658.33,787.84,111.0,0.193,0.193,0.024,0.307,17806.0,40194.0,898.84,10786.08,0.066,21506.0,3759.49,0,IN,4.5,55000,1580,92,77,795
101256,631040,7,4,2022,Email,REF0000,ACT-3,-0.560884,8,1,1,1,39,80100,1.8,full_time,bachelor,Married,2,0,678,5,20.9,250.79999999999998,82400.0,0.0,2,2,0,0,0.358,personal,17300,24,11.48,Home Improvement,0.0,Branch,1044,C,6675.0,421.77,810.18,0.185,0.185,0.121,0.464,38233.6,44166.4,1231.95,14783.4,0.216,55533.6,5443.05,0,CA,5.7,75000,1760,164,127,766
101257,638886,5,4,2017,Email,REF0000,ACT-2,0.336706,4,0,1,1,22,32300,3.8,self_employed,high_school,Single,0,0,646,9,4.0,48.0,40400.0,0.0,3,3,0,0,0.206,mortgage,242100,360,8.91,Home Purchase,0.696,Broker,999,L,2691.67,671.25,1932.33,0.967,0.967,0.718,0.356,14382.4,26017.6,2603.58,31242.96,7.495,256482.4,88.087,0,TX,4.9,61000,1490,110,90,585
101258,557980,9,3,2023,Email,REF0000,ACT-3,-0.121889,11,1,1,1,47,29800,2.0,full_time,bachelor,Divorced,1,0,820,14,15.7,188.39999999999998,32300.0,0.0,1,1,0,0,0.391,mortgage,161400,360,4.73,Home Purchase,0.744,Broker,1045,I,2483.33,539.16,839.99,0.555,0.555,0.338,0.527,17022.1,15277.9,1379.15,16549.8,5.416,178422.1,1104.18,0,CA,5.5,75000,1970,160,121,716
101259,546573,21,4,2012,Email,REF0000,ACT-1,2.522268,10,0,1,0,42,27800,6.4,full_time,high_school,Married,3,0,691,4,12.5,150.0,20400.0,0.0,4,4,0,0,0.218,personal,10200,48,9.34,Medical,0.0,Broker,1085,E,2316.67,213.61,255.48,0.202,0.202,0.11,0.562,11464.8,8935.2,469.09,5629.08,0.367,21664.8,1847.577,0,VA,3.9,74000,1780,129,112,193
101260,580115,19,2,2017,Email,REF0000,ACT-1,-3.082157,12,0,1,1,48,145400,1.9,full_time,some_college,Married,3,0,805,9,8.9,106.80000000000001,344900.0,0.0,1,1,0,0,0.389,credit_card,15900,0,16.82,Revolving Credit,0.0,Broker,1005,U,12116.67,1012.8,477.0,0.123,0.123,0.039,0.41,141409.0,203491.0,1489.8,17877.6,0.109,157309.0,10626.87,0,TX,3.7,61000,1480,105,83,117
101261,606913,23,3,2020,Phone,REF0000,ACT-3,0.31087,10,2,0,1,45,102800,8.4,full_time,graduate,Married,1,0,785,12,2.3,27.599999999999998,193400.0,0.0,1,1,0,0,0.231,credit_card,12500,0,16.06,Revolving Credit,0.0,Broker,1001,B,8567.0,901.27,375.0,0.149,0.149,0.044,0.38,73492.0,119908.0,1276.27,15315.24,0.122,85992.0,7290.397,0,TX,4.4,61000,1310,109,89,713
101262,644682,3,5,2020,Phone,REF0000,ACT-2,-0.97212,4,3,0,0,33,20000,4.2,full_time,some_college,Single,1,0,620,15,13.5,162.0,25700.0,0.0,1,1,0,0,0.366,personal,3600,36,14.67,Other,0.0,Online,1094,B,1666.67,327.14,124.21,0.271,0.271,0.075,0.5,12850.0,12850.0,451.35,5416.2,0.18,16450.0,1215.32,0,WI,4.2,60000,1700,105,89,376
101263,613016,18,0,2017,Email,REF0000,ACT-1,-0.492005,6,2,1,0,34,95300,6.9,full_time,high_school,Married,2,0,770,13,6.1,73.19999999999999,159700.0,0.0,0,0,0,0,0.311,credit_card,19200,0,15.49,Revolving Credit,0.0,Direct Mail,1003,P,7942.0,2942.57,576.0,0.443,0.443,0.073,0.474,75697.8,84002.2,3518.57,42222.84,0.201,94897.8,4423.097,0,NY,4.8,72000,1850,140,119,640
101264,611370,8,3,2017,Email,REF0000,ACT-2,-0.364669,7,1,1,0,27,31900,5.3,full_time,bachelor,Single,0,0,705,10,9.0,108.0,89700.0,0.0,1,1,0,0,0.356,mortgage,188800,360,5.62,Home Purchase,0.647,Direct Mail,1087,S,2658.33,260.73,1086.24,0.507,0.507,0.409,0.654,58663.8,31036.2,1346.97,16163.64,5.918,247463.8,1311.36,0,VA,4.2,74000,1660,129,111,203
101265,589254,16,5,2011,Mail,REF0000,ACT-1,-1.136568,10,3,0,1,39,26500,1.8,full_time,advanced,Married,1,0,763,8,11.3,135.60000000000002,45600.0,0.0,2,2,0,0,0.27,mortgage,243200,360,5.02,Home Purchase,0.746,Online,1046,K,2208.33,203.37,1308.52,0.685,0.685,0.593,0.747,34063.2,11536.8,1511.89,18142.68,9.177,277263.2,696.443,0,CA,5.1,75000,1860,165,139,710
101266,595509,11,4,2015,Email,REF0000,ACT-1,-1.09524,4,1,1,0,31,33500,0.7,self_employed,high_school,Married,0,0,657,8,3.6,43.2,29400.0,0.0,1,1,0,0,0.232,personal,11000,48,13.7,Debt Consolidation,0.0,Branch,1001,W,2791.67,721.56,298.94,0.366,0.366,0.107,0.63,18522.0,10878.0,1020.5,12246.0,0.328,29522.0,1771.17,0,GA,4.2,58000,1370,107,80,737
101267,635261,7,1,2016,Phone,REF0000,ACT-2,-0.091702,10,2,1,0,32,55800,5.9,full_time,graduate,Married,1,0,749,14,4.6,55.199999999999996,51600.0,0.0,2,2,0,0,0.34,credit_card,12800,0,17.31,Revolving Credit,0.0,Online,1000,Y,4650.0,1177.0,384.0,0.336,0.336,0.083,0.517,26677.2,24922.8,1561.0,18732.0,0.229,39477.2,3089.0,0,TX,4.2,61000,1650,111,91,667
101268,561733,9,4,2021,Email,REF0000,ACT-2,-0.464865,4,0,1,1,19,36600,1.6,self_employed,bachelor,Single,0,0,762,4,1.0,12.0,34300.0,0.0,1,1,0,0,0.151,mortgage,257300,360,4.51,Home Purchase,0.857,Online,1088,P,3050.0,661.3,1305.23,0.645,0.645,0.428,0.053,1817.9,32482.1,1966.53,23598.36,7.03,259117.9,1083.47,0,WI,4.3,60000,1500,107,80,285
101269,613401,5,4,2017,Phone,REF0000,ACT-1,1.508885,10,5,0,0,56,80100,4.1,full_time,graduate,Married,5,0,782,6,13.1,157.2,130000.0,0.0,5,5,0,0,0.347,credit_card,3200,0,14.05,Revolving Credit,0.0,Broker,1005,T,6675.0,345.18,96.0,0.066,0.066,0.014,0.612,79560.0,50440.0,441.18,5294.16,0.04,82760.0,6233.82,0,TX,4.8,61000,1390,98,80,696
101270,631188,4,0,2022,Mail,REF0000,ACT-1,-1.013917,4,1,0,1,31,32400,1.2,full_time,bachelor,Married,1,0,696,2,1.6,19.200000000000003,48400.0,0.0,3,3,0,0,0.216,mortgage,238600,180,5.58,Home Purchase,0.904,Branch,1062,X,2700.0,519.33,1959.7,0.918,0.918,0.726,0.579,28023.6,20376.4,2479.03,29748.36,7.364,266623.6,220.97,0,IL,4.7,65000,1740,98,91,767
101271,585091,14,0,2019,Phone,REF0000,ACT-1,0.144785,6,0,1,0,25,21800,4.7,full_time,some_college,Single,1,0,645,0,7.0,84.0,40700.0,0.0,2,2,0,0,0.192,credit_card,7400,0,19.28,Revolving Credit,0.0,Direct Mail,1063,O,1817.0,534.26,222.0,0.416,0.416,0.122,0.364,14814.8,25885.2,756.26,9075.12,0.339,22214.8,1060.41,0,IL,5.7,65000,1310,100,90,557
101272,581940,10,3,2011,Email,REF9275,ACT-1,-0.56524,9,0,1,1,40,122500,4.9,self_employed,bachelor,Married,1,0,739,7,5.7,68.4,205200.0,0.0,1,1,0,0,0.271,personal,6000,36,9.79,Medical,0.0,Branch,1084,P,10208.33,3214.9,193.01,0.334,0.334,0.019,0.454,93160.8,112039.2,3407.91,40894.92,0.049,99160.8,6800.423,0,FL,5.0,55000,1370,124,91,518
101273,574298,16,6,2010,Phone,REF0000,ACT-1,-0.836518,10,2,0,1,36,57300,2.8,full_time,bachelor,Married,0,0,682,12,12.3,147.60000000000002,148900.0,0.0,1,1,0,0,0.279,personal,24500,48,13.04,Medical,0.0,Branch,1058,B,4775.0,1850.08,657.76,0.525,0.525,0.138,0.299,44521.1,104378.9,2507.84,30094.08,0.428,69021.1,2267.16,0,MO,4.3,55000,1300,101,84,749
101274,618096,7,2,2022,Email,REF0000,ACT-3,-0.267117,6,4,1,1,34,27300,10.5,self_employed,bachelor,Divorced,1,0,728,10,6.0,72.0,33300.0,0.0,0,0,1,0,0.33,credit_card,12500,0,16.87,Revolving Credit,0.0,Broker,995,W,2275.0,157.17,375.0,0.234,0.234,0.165,0.488,16250.4,17049.6,532.17,6386.04,0.458,28750.4,1742.83,0,GA,4.3,58000,1450,104,93,155
101275,595362,21,6,2017,Email,REF7279,ACT-3,-1.087234,14,2,1,1,43,56300,8.2,full_time,bachelor,Married,1,0,761,6,7.4,88.80000000000001,40600.0,0.0,0,0,0,0,0.185,personal,19300,48,10.95,Medical,0.0,Online,1055,O,4692.0,758.51,498.35,0.268,0.268,0.106,0.609,24725.4,15874.6,1256.86,15082.32,0.343,44025.4,3434.81,0,NC,4.6,54000,1400,107,82,828
101276,573355,16,0,2011,Phone,REF0000,ACT-3,1.121385,9,0,1,1,33,20000,6.1,part_time,some_college,Married,0,0,793,12,11.5,138.0,53300.0,0.0,0,0,0,0,0.427,credit_card,6500,0,15.88,Revolving Credit,0.0,Online,1009,E,1666.67,101.47,195.0,0.178,0.178,0.117,0.547,29155.1,24144.9,296.47,3557.64,0.325,35655.1,1370.2,0,PA,4.6,61000,1710,95,87,626
101277,625523,9,0,2017,Email,REF0000,ACT-1,0.553903,6,3,1,0,30,43200,4.3,full_time,bachelor,Married,0,0,708,6,12.0,144.0,36800.0,0.0,1,1,0,0,0.288,personal,18700,60,10.33,Major Purchase,0.0,Online,1080,Y,3600.0,1146.57,400.36,0.43,0.43,0.111,0.515,18952.0,17848.0,1546.93,18563.16,0.433,37652.0,2053.07,0,MI,5.3,57000,1430,92,77,392
101278,626012,6,4,2022,Email,REF0000,ACT-1,0.704247,3,2,1,1,30,30300,2.5,full_time,bachelor,Single,2,0,704,7,3.9,46.8,85500.0,0.0,0,0,0,0,0.278,credit_card,18700,0,16.65,Revolving Credit,0.0,Branch,1050,Q,2525.0,935.22,561.0,0.593,0.593,0.222,0.841,71905.5,13594.5,1496.22,17954.64,0.617,90605.5,1028.78,0,NC,4.5,54000,1520,106,81,955
101279,625993,18,3,2017,Phone,REF0000,ACT-3,-1.117457,6,4,1,0,28,30000,5.4,full_time,bachelor,Married,2,0,733,6,6.0,72.0,81800.0,0.0,1,1,0,0,0.178,personal,8800,60,10.37,Debt Consolidation,0.0,Online,1065,C,2500.0,735.7,188.58,0.37,0.37,0.075,0.82,67076.0,14724.0,924.28,11091.36,0.293,75876.0,1575.72,0,IL,5.5,65000,1520,99,83,443
101280,625458,14,6,2017,Email,REF0000,ACT-1,-0.123792,14,3,0,0,39,21300,9.8,full_time,some_college,Single,1,0,752,3,11.1,133.2,18900.0,0.0,1,1,0,0,0.246,mortgage,195200,180,6.14,Home Purchase,0.915,Broker,1096,V,1775.0,422.39,1662.01,1.174,1.174,0.936,0.463,8750.7,10149.3,2084.4,25012.8,9.164,203950.7,-309.4,0,MA,4.8,81000,1790,142,104,602
101281,622361,20,6,2018,Mail,REF0000,ACT-1,-1.734996,17,2,1,0,52,20600,8.5,full_time,high_school,Married,2,0,681,16,6.6,79.19999999999999,17900.0,0.0,1,1,0,0,0.436,personal,7500,36,12.47,Debt Consolidation,0.0,Branch,1047,X,1716.67,241.23,250.79,0.287,0.287,0.146,0.199,3562.1,14337.9,492.02,5904.24,0.364,11062.1,1224.65,0,CA,6.2,75000,1890,161,136,230
101282,603495,4,1,2012,Phone,REF0000,ACT-1,0.706741,7,0,0,1,38,45000,8.3,full_time,bachelor,Single,0,0,703,10,11.7,140.39999999999998,133200.0,0.0,1,1,0,0,0.383,mortgage,83200,360,6.71,Refinance,0.914,Online,1052,J,3750.0,270.01,537.42,0.215,0.215,0.143,0.38,50616.0,82584.0,807.43,9689.16,1.849,133816.0,2942.57,0,WA,4.6,78000,1730,151,123,306
101283,638379,19,1,2023,Phone,REF1556,ACT-1,0.346015,8,3,1,1,42,73400,4.8,full_time,bachelor,Married,1,0,759,16,13.0,156.0,215600.0,0.0,0,0,0,0,0.511,mortgage,74900,360,5.45,Home Purchase,0.949,Branch,996,P,6116.67,692.1,422.93,0.182,0.182,0.069,0.429,92492.4,123107.6,1115.03,13380.36,1.02,167392.4,5001.64,0,NY,5.1,72000,1550,132,107,759
101284,552755,17,5,2023,Email,REF0000,ACT-3,-1.351602,6,0,1,0,29,20000,4.2,full_time,high_school,Single,0,0,664,2,11.0,132.0,40300.0,0.0,2,2,0,0,0.284,mortgage,572300,360,7.32,Home Purchase,0.671,Online,1092,V,1667.0,377.02,3931.3,2.585,2.585,2.359,0.619,24945.7,15354.3,4308.32,51699.84,28.615,597245.7,-2641.65,0,WI,3.9,60000,1540,97,76,112
101285,584961,4,1,2023,Phone,REF2750,ACT-1,-0.482575,13,6,1,1,42,105600,8.0,self_employed,graduate,Single,0,0,719,8,0.4,4.800000000000001,246500.0,0.0,2,2,0,0,0.118,mortgage,245700,360,6.72,Home Purchase,0.886,Online,1081,F,8800.0,3328.91,1588.71,0.559,0.559,0.181,0.297,73210.5,173289.5,4917.62,59011.44,2.327,318910.5,3882.38,0,FL,5.2,55000,1470,114,90,490
101286,546700,1,2,2022,Email,REF0000,ACT-1,-0.739128,10,2,0,1,32,20000,8.4,full_time,high_school,Single,0,0,673,9,4.0,48.0,19700.0,0.0,1,1,0,0,0.234,personal,5400,36,9.54,Medical,0.0,Branch,1000,W,1666.67,265.06,173.08,0.263,0.263,0.104,0.485,9554.5,10145.5,438.14,5257.68,0.27,14954.5,1228.53,0,NY,4.5,72000,1740,146,120,861
101287,609848,7,5,2014,Phone,REF1679,ACT-1,1.22514,13,3,0,0,47,20600,2.0,part_time,high_school,Married,1,0,706,18,9.2,110.39999999999999,46400.0,0.0,1,1,0,0,0.43,mortgage,275500,180,8.78,Home Purchase,0.779,Online,1046,W,1716.67,341.65,2758.36,1.806,1.806,1.607,0.521,24174.4,22225.6,3100.01,37200.12,13.374,299674.4,-1383.34,0,NC,4.3,54000,1230,100,87,534
101288,604351,3,1,2015,Phone,REF6630,ACT-2,-0.839673,12,2,0,0,62,36100,7.4,full_time,graduate,Divorced,0,0,765,14,5.2,62.400000000000006,120800.0,0.0,3,3,0,0,0.388,personal,8300,36,10.07,Home Improvement,0.0,Branch,1004,S,3008.33,321.34,268.09,0.196,0.196,0.089,0.346,41796.8,79003.2,589.43,7073.16,0.23,50096.8,2418.9,0,NY,5.2,72000,1870,133,122,633
101289,595184,3,6,2011,Phone,REF0000,ACT-1,-0.729543,5,1,1,1,28,48300,10.1,full_time,graduate,Married,2,0,799,5,8.3,99.60000000000001,159800.0,0.0,2,2,0,0,0.263,mortgage,377200,360,3.77,Home Purchase,0.79,Online,1077,Y,4025.0,1053.88,1751.16,0.697,0.697,0.435,0.237,37872.6,121927.4,2805.04,33660.48,7.81,415072.6,1219.96,0,MD,4.4,84000,2030,132,117,623
101290,570139,6,0,2021,Email,REF0000,ACT-2,1.942881,7,3,0,1,39,49200,3.3,full_time,bachelor,Married,1,0,662,3,4.2,50.400000000000006,44800.0,0.0,2,2,0,0,0.179,mortgage,393500,360,5.83,Home Purchase,0.889,Online,1002,Q,4100.0,1602.51,2316.4,0.956,0.956,0.565,0.51,22848.0,21952.0,3918.91,47026.92,7.998,416348.0,181.09,0,TX,4.1,61000,1470,99,77,292
101291,627468,2,6,2018,Phone,REF0000,ACT-1,-0.161077,9,2,1,0,38,65600,1.8,full_time,some_college,Single,1,0,757,14,8.0,96.0,165700.0,0.0,3,3,0,0,0.271,personal,37800,60,12.79,Major Purchase,0.0,Online,1002,N,5466.67,985.93,856.01,0.337,0.337,0.157,0.338,56006.6,109693.4,1841.94,22103.28,0.576,93806.6,3624.73,0,TX,4.3,61000,1500,99,83,962
101292,620633,16,2,2020,Email,REF0000,ACT-3,0.210178,15,0,1,1,52,34200,2.9,full_time,bachelor,Married,0,0,736,6,11.2,134.39999999999998,76400.0,0.0,1,1,1,0,0.221,personal,21000,36,11.74,Debt Consolidation,0.0,Branch,1003,L,2850.0,734.09,694.9,0.501,0.501,0.244,0.315,24066.0,52334.0,1428.99,17147.88,0.614,45066.0,1421.01,0,GA,4.8,58000,1400,103,87,934
101293,599737,3,4,2020,Mail,REF0000,ACT-1,-1.052259,6,2,1,0,28,24300,9.1,full_time,high_school,Married,2,0,690,6,3.2,38.400000000000006,23400.0,0.0,0,0,0,0,0.272,personal,21400,60,12.45,Major Purchase,0.0,Broker,998,P,2025.0,217.15,480.91,0.345,0.345,0.237,0.319,7464.6,15935.4,698.06,8376.72,0.881,28864.6,1326.94,0,GA,3.9,58000,1730,113,94,801
101294,558297,19,0,2019,Phone,REF7311,ACT-2,1.072299,13,1,1,1,48,55600,8.6,full_time,advanced,Divorced,1,0,789,12,7.4,88.80000000000001,179100.0,0.0,2,2,0,0,0.288,personal,18300,36,9.06,Home Improvement,0.0,Branch,1045,D,4633.33,1519.75,582.45,0.454,0.454,0.126,0.689,123399.9,55700.1,2102.2,25226.4,0.329,141699.9,2531.13,0,IN,4.1,55000,1340,101,72,827
101295,612354,9,6,2023,Email,REF0000,ACT-1,-1.56498,10,2,0,1,34,49400,6.8,full_time,bachelor,Married,1,0,721,18,16.0,192.0,89800.0,0.0,1,1,1,0,0.397,credit_card,4100,0,18.72,Revolving Credit,0.0,Branch,1042,O,4116.67,1051.07,123.0,0.285,0.285,0.03,0.387,34752.6,55047.4,1174.07,14088.84,0.083,38852.6,2942.6,0,CA,5.6,75000,1660,169,130,196
101296,592451,17,1,2011,Phone,REF0000,ACT-3,-0.530896,9,4,1,1,27,20000,5.5,full_time,graduate,Single,1,0,760,3,9.0,108.0,43200.0,0.0,1,1,0,0,0.261,personal,28600,48,8.79,Medical,0.0,Online,1090,J,1666.67,179.43,708.86,0.533,0.533,0.425,0.606,26179.2,17020.8,888.29,10659.48,1.43,54779.2,778.377,0,WI,4.3,60000,1580,107,86,423
101297,590200,19,2,2011,Email,REF0000,ACT-2,-1.685577,12,6,1,0,45,30400,0.6,self_employed,high_school,Divorced,2,0,671,13,9.8,117.60000000000001,88000.0,0.0,2,2,0,0,0.306,credit_card,5300,0,19.18,Revolving Credit,0.0,Online,1010,G,2533.0,826.49,159.0,0.389,0.389,0.063,0.247,21736.0,66264.0,985.49,11825.88,0.174,27036.0,1547.84,0,NJ,4.9,82000,2120,133,110,559
101298,562191,4,1,2021,Email,REF0000,ACT-1,0.139936,8,0,1,1,37,40100,9.9,self_employed,some_college,Married,3,0,737,6,7.4,88.80000000000001,48700.0,0.0,1,1,0,0,0.241,personal,11000,48,10.85,Major Purchase,0.0,Branch,1014,L,3341.67,1189.38,283.5,0.441,0.441,0.085,0.336,16363.2,32336.8,1472.88,17674.56,0.274,27363.2,1868.79,0,PA,4.1,61000,1630,100,83,860
101299,592393,12,3,2012,Phone,REF0000,ACT-3,-0.106914,10,2,0,0,46,76700,12.4,full_time,bachelor,Single,1,0,812,7,6.8,81.6,169900.0,0.0,2,2,0,0,0.295,mortgage,152200,360,4.59,Home Purchase,0.853,Online,1041,J,6391.67,637.79,779.34,0.222,0.222,0.122,0.407,69149.3,100750.7,1417.13,17005.56,1.984,221349.3,4974.537,0,IN,4.2,55000,1300,99,82,524
101300,607164,7,1,2014,Phone,REF0000,ACT-1,-1.565896,8,0,1,1,45,84200,9.4,full_time,bachelor,Married,2,0,802,12,14.1,169.2,228400.0,0.0,1,1,0,0,0.427,personal,18100,36,11.1,Medical,0.0,Branch,1013,Y,7017.0,2161.87,593.43,0.393,0.393,0.085,0.244,55729.6,172670.4,2755.3,33063.6,0.215,73829.6,4261.37,0,PA,4.5,61000,1400,91,73,672
101301,544822,20,2,2023,Email,REF0000,ACT-1,-2.526486,10,1,1,1,59,31300,2.0,full_time,bachelor,Single,1,0,724,18,10.0,120.0,43800.0,0.0,2,2,0,0,0.345,mortgage,282900,360,5.73,Home Purchase,0.819,Direct Mail,1066,Y,2608.33,556.33,1647.34,0.845,0.845,0.632,0.391,17125.8,26674.2,2203.67,26444.04,9.038,300025.8,404.66,0,IL,5.1,65000,1380,103,93,667
101302,607431,19,4,2011,Email,REF2083,ACT-3,0.749796,8,5,1,0,40,33200,7.9,full_time,high_school,Married,2,0,689,21,22.0,264.0,68100.0,0.0,3,3,0,0,0.652,mortgage,120900,360,5.48,Home Purchase,0.914,Broker,1002,R,2767.0,511.87,684.94,0.433,0.433,0.248,0.254,17297.4,50802.6,1196.81,14361.72,3.642,138197.4,1569.86,0,NY,5.7,72000,1850,146,108,117
101303,554512,10,0,2012,Email,REF0000,ACT-2,0.464094,12,2,1,1,38,95900,3.6,self_employed,bachelor,Married,0,0,760,9,9.5,114.0,193100.0,0.0,3,3,0,0,0.215,credit_card,6500,0,14.67,Revolving Credit,0.0,Online,1052,A,7992.0,1769.03,195.0,0.246,0.246,0.024,0.391,75502.1,117597.9,1964.03,23568.36,0.068,82002.1,6027.637,0,NC,4.3,54000,1410,99,75,693
101304,577917,14,2,2016,Phone,REF0000,ACT-1,-1.042716,5,0,0,1,36,38500,6.2,full_time,bachelor,Married,1,0,682,6,11.0,132.0,47700.0,0.0,1,1,0,0,0.296,personal,10400,48,10.7,Debt Consolidation,0.0,Direct Mail,1008,G,3208.0,536.28,267.28,0.25,0.25,0.083,0.706,33676.2,14023.8,803.56,9642.72,0.27,44076.2,2404.77,0,NJ,5.2,82000,2050,145,120,101
101305,603567,5,4,2011,Mail,REF0000,ACT-1,2.332023,8,0,1,1,35,59500,1.7,self_employed,graduate,Married,1,0,788,3,17.0,204.0,48300.0,0.0,2,2,0,0,0.261,personal,18000,48,9.33,Home Improvement,0.0,Online,996,T,4958.0,456.64,450.76,0.183,0.183,0.091,0.653,31539.9,16760.1,907.4,10888.8,0.303,49539.9,4050.93,0,NY,5.4,72000,1550,154,131,198
